X, Y, label, Band_1, Band_2, Band_3, Band_4, Band_5, Band_6, Band_7, NDVI, NDWI, 
575944.4, 2352687.0, resident, 784.0, 2568.0, 442.0, 824.0, 2376.0, 1897.0, 1028.0, 0.532, -0.514, 
580756.7, 2319726.0, resident, 917.5, 1772.0, 556.0, 797.5, 1660.5, 1674.5, 1447.0, 0.318, -0.379, 
590708.6, 2351356.0, resident, 979.0, 3042.0, 555.0, 919.0, 2810.0, 2307.0, 1506.0, 0.513, -0.536, 
574850.8, 2311450.0, resident, 672.0, 2673.0, 371.0, 706.0, 2400.0, 1847.0, 1195.0, 0.598, -0.582, 
593846.8, 2325361.0, resident, 1113.5, 2284.0, 696.0, 1086.0, 2264.0, 2065.5, 1629.0, 0.345, -0.355, 
585988.1, 2311366.0, resident, 961.0, 2639.0, 582.0, 957.0, 2616.0, 2148.0, 1359.0, 0.466, -0.468, 
614285.4, 2341305.0, resident, 1026.0, 2840.0, 602.0, 1056.0, 2497.0, 2300.0, 1536.0, 0.469, -0.458, 
575923.5, 2324929.0, resident, 952.5, 2467.5, 556.5, 922.0, 2282.5, 1755.5, 1327.0, 0.443, -0.456, 
561766.3, 2341347.0, resident, nan, nan, nan, nan, nan, nan, nan, nan, nan, 
544782.3, 2351797.0, resident, 1190.0, 2268.0, 656.0, 1043.0, 2058.0, 2206.5, 1808.0, 0.312, -0.37, 
595562.6, 2296215.0, resident, 776.0, 2570.0, 486.0, 828.0, 2328.0, 2095.0, 1148.0, 0.536, -0.513, 
578773.4, 2307661.0, resident, 937.0, 2668.0, 569.0, 965.0, 2590.0, 2297.0, 1365.0, 0.48, -0.469, 
551548.3, 2335033.0, resident, 801.0, 2454.0, 437.0, 825.0, 2423.0, 2020.5, 1476.0, 0.508, -0.497, 
541025.2, 2354297.0, resident, 1500.0, 2646.5, 774.5, 1266.5, 2595.5, 2712.0, 2171.5, 0.276, -0.353, 
597195.7, 2321144.0, resident, 948.0, 2457.0, 560.0, 923.0, 2522.0, 1551.0, 1255.0, 0.443, -0.454, 
538384.7, 2358229.0, resident, 745.0, 2217.0, 434.0, 771.0, 2309.0, 1938.5, 1373.0, 0.497, -0.484, 
582427.1, 2316526.0, resident, 800.0, 2405.0, 492.0, 819.0, 2322.0, 1812.0, 1031.0, 0.501, -0.492, 
612108.9, 2329850.0, resident, 900.5, 2188.5, 532.5, 906.5, 2060.5, 1671.5, 1161.0, 0.417, -0.414, 
553080.4, 2328471.0, resident, 692.0, 2669.0, 358.0, 741.0, 2538.0, 2164.0, 1441.0, 0.588, -0.565, 
627222.4, 2333145.0, resident, 995.0, 2925.0, 524.0, 948.0, 2893.0, 2294.0, 1282.0, 0.492, -0.51, 
607527.1, 2333725.0, resident, 848.0, 2811.0, 511.0, 885.0, 2855.0, 2280.5, 1395.0, 0.536, -0.521, 
587207.1, 2350807.0, resident, 815.0, 2729.0, 492.5, 836.0, 2731.0, 1838.0, 1546.0, 0.54, -0.531, 
583567.9, 2322056.0, resident, 911.0, 1437.0, 628.0, 820.0, 1575.0, 1685.0, 1523.0, 0.224, -0.273, 
519343.0, 2358104.0, resident, 768.0, 2324.0, 413.0, 766.0, 2046.0, 1429.0, 958.0, 0.503, -0.504, 
563482.8, 2325017.0, resident, 916.0, 2250.0, 553.0, 887.0, 2283.0, 2307.0, 1977.0, 0.421, -0.434, 
607515.9, 2335519.0, resident, 738.0, 2900.5, 460.0, 791.0, 2576.5, 1832.0, 1139.0, 0.594, -0.571, 
617939.1, 2313484.0, resident, 1029.0, 2579.5, 554.0, 987.5, 2663.5, 2071.0, 1257.0, 0.43, -0.446, 
587928.6, 2311590.0, resident, 874.5, 2475.0, 505.5, 902.5, 2294.0, 1954.0, 1424.0, 0.478, -0.466, 
584681.7, 2320385.0, resident, 920.0, 1690.5, 640.5, 897.5, 1625.5, 1791.5, 1324.5, 0.295, -0.306, 
614701.1, 2320839.0, resident, 904.0, 2499.0, 557.0, 895.0, 2488.0, 1985.5, 1231.0, 0.469, -0.473, 
576297.4, 2322375.0, resident, 1033.0, 2137.5, 597.0, 945.5, 2199.5, 2432.0, 1646.0, 0.348, -0.387, 
589748.7, 2340848.0, resident, 928.0, 2765.0, 554.0, 924.0, 2942.0, 2379.5, 1537.0, 0.497, -0.499, 
566846.6, 2324420.0, resident, 926.0, 2386.0, 491.0, 894.0, 2277.0, 1684.0, 1213.0, 0.441, -0.455, 
594997.6, 2325774.0, resident, 1014.5, 2029.0, 660.0, 954.5, 2322.0, 2203.0, 1624.5, 0.333, -0.36, 
522843.6, 2364177.0, resident, 902.0, 2242.0, 456.0, 834.0, 2210.0, 1719.0, 1098.0, 0.426, -0.458, 
529677.1, 2333914.0, resident, 1091.0, 2997.0, 639.0, 1034.0, 2892.5, 3113.0, 1724.0, 0.466, -0.487, 
599630.2, 2291432.0, resident, 743.0, 2700.0, 452.0, 824.5, 2301.5, 1645.0, 986.0, 0.568, -0.532, 
620024.8, 2339173.0, resident, 990.0, 2312.0, 592.0, 941.0, 2307.0, 1970.0, 1326.0, 0.4, -0.421, 
612065.3, 2329486.0, resident, 903.0, 2483.0, 542.0, 901.0, 2424.0, 2216.0, 1552.0, 0.467, -0.467, 
541806.4, 2335050.0, resident, 696.0, 2845.0, 406.0, 749.5, 2937.0, 2290.5, 1227.5, 0.607, -0.583, 
578615.5, 2288823.0, resident, 811.0, 2444.0, 508.0, 827.0, 2271.0, 1759.0, 1191.0, 0.502, -0.494, 
587781.0, 2308070.0, resident, 932.0, 2489.0, 581.0, 972.0, 2326.0, 1784.0, 1287.0, 0.455, -0.438, 
601155.8, 2335954.0, resident, 1013.5, 2577.0, 581.0, 977.5, 2596.5, 2555.0, 1690.0, 0.435, -0.45, 
593510.9, 2326636.0, resident, 990.0, 2415.0, 647.5, 998.5, 2320.5, 2398.0, 1657.5, 0.419, -0.415, 
555806.9, 2333229.0, resident, 776.0, 2851.0, 437.5, 815.0, 2653.0, 1823.0, 1177.0, 0.572, -0.555, 
579834.3, 2342915.0, resident, 1053.5, 2727.5, 580.0, 1041.5, 2621.0, 2511.5, 1721.0, 0.443, -0.447, 
513590.5, 2377260.0, resident, 689.5, 2545.0, 470.5, 759.0, 2308.0, 1771.0, 1129.5, 0.574, -0.541, 
594429.3, 2334495.0, resident, 783.0, 2764.0, 421.0, 827.0, 2658.0, 2105.0, 1167.0, 0.559, -0.539, 
585144.5, 2319054.0, resident, 890.5, 1860.0, 560.5, 816.0, 1506.0, 1269.0, 984.5, 0.352, -0.39, 
538951.9, 2367940.0, resident, 658.0, 2772.5, 373.0, 708.0, 2443.5, 2177.0, 1139.5, 0.616, -0.593, 
609143.1, 2316545.0, resident, 1016.5, 2772.0, 540.5, 1025.5, 2450.5, 2072.0, 1473.5, 0.463, -0.46, 
499883.8, 2379906.0, resident, 538.0, 2718.5, 346.5, 655.0, 2593.0, 1885.0, 808.0, 0.67, -0.612, 
577919.0, 2321056.0, resident, 1073.5, 2413.0, 642.5, 978.5, 2208.0, 1900.0, 1489.0, 0.384, -0.423, 
610086.3, 2338001.0, resident, 829.5, 2446.5, 477.0, 838.5, 2263.5, 1818.0, 1173.5, 0.494, -0.489, 
590477.8, 2286761.0, resident, 893.0, 2325.0, 546.0, 909.0, 1986.0, 1559.0, 1017.0, 0.445, -0.438, 
584194.9, 2295626.0, resident, 980.0, 1829.0, 616.0, 1046.0, 1487.0, 1369.0, 759.0, 0.302, -0.272, 
579924.1, 2334644.0, resident, 1270.5, 2568.0, 785.5, 1195.0, 2594.0, 2460.0, 1820.0, 0.338, -0.365, 
581264.7, 2327614.0, resident, 877.0, 2234.0, 532.0, 854.0, 2101.0, 1785.0, 1683.0, 0.436, -0.447, 
595066.7, 2295812.0, resident, 883.5, 2541.5, 577.0, 919.0, 2278.0, 2047.0, 1285.0, 0.484, -0.469, 
603843.1, 2323474.0, resident, 802.0, 3065.0, 451.0, 842.0, 2879.0, 2304.0, 1331.0, 0.585, -0.569, 
614226.6, 2306117.0, resident, 906.0, 2681.0, 477.0, 850.0, 2584.0, 1909.5, 1281.0, 0.495, -0.519, 
585690.9, 2319617.0, resident, 802.5, 1581.5, 561.5, 766.5, 1500.5, 1793.0, 1140.0, 0.327, -0.347, 
584135.1, 2283471.0, resident, 747.0, 2509.0, 455.0, 799.0, 2164.0, 1869.0, 976.0, 0.541, -0.517, 
585808.4, 2321591.0, resident, 858.0, 1592.5, 600.0, 830.0, 1690.5, 1565.0, 1397.0, 0.3, -0.315, 
579866.6, 2351452.0, resident, 827.0, 3062.0, 486.0, 855.0, 2737.0, 2176.0, 1348.0, 0.575, -0.563, 
569451.8, 2334077.0, resident, 723.0, 2773.0, 392.0, 776.0, 2555.0, 1742.0, 1178.0, 0.586, -0.563, 
578581.6, 2316213.0, resident, 855.0, 2604.5, 552.5, 879.5, 2286.0, 1961.0, 1292.5, 0.506, -0.495, 
588237.9, 2339989.0, resident, 912.0, 2501.5, 533.5, 916.5, 2485.0, 1949.5, 1462.5, 0.466, -0.464, 
612064.3, 2316248.0, resident, 920.5, 2698.0, 493.5, 904.0, 2638.0, 2016.5, 1295.5, 0.491, -0.498, 
632869.4, 2336903.0, resident, 1052.0, 2242.0, 549.0, 1015.0, 2242.0, 1841.5, 1015.0, 0.361, -0.377, 
537358.0, 2360595.0, resident, 821.0, 2831.0, 473.0, 896.0, 2655.0, 2225.5, 1253.0, 0.55, -0.519, 
558027.4, 2309224.0, resident, 629.5, 2816.5, 342.0, 701.0, 2563.0, 1689.5, 910.5, 0.635, -0.601, 
581550.1, 2327191.0, resident, 911.0, 1735.0, 595.0, 810.0, 1825.0, 1562.5, 1691.0, 0.311, -0.363, 
577817.3, 2311523.0, resident, 807.5, 2430.5, 491.5, 825.0, 2341.0, 1625.5, 1225.0, 0.501, -0.493, 
613329.8, 2302316.0, resident, 898.0, 2511.0, 506.0, 875.0, 2508.0, 1891.0, 1469.0, 0.473, -0.483, 
524699.6, 2366164.0, resident, 818.0, 2091.0, 416.0, 770.0, 1911.0, 1602.5, 897.0, 0.438, -0.462, 
594937.9, 2326737.0, resident, 1016.0, 2303.5, 633.0, 983.0, 2157.0, 1481.5, 1427.0, 0.388, -0.402, 
538980.5, 2354062.0, resident, 892.5, 1886.0, 504.5, 879.5, 2382.0, 1814.0, 1257.5, 0.358, -0.364, 
589487.8, 2320767.0, resident, 862.0, 1890.0, 536.5, 827.0, 1823.0, 1645.0, 1213.5, 0.374, -0.391, 
603672.5, 2333577.0, resident, 1180.0, 2733.0, 747.0, 1133.0, 2614.0, 2204.0, 1846.5, 0.397, -0.414, 
580943.9, 2335364.0, resident, 1298.0, 2765.0, 800.0, 1227.0, 2804.0, 1990.0, 1731.0, 0.361, -0.385, 
593967.8, 2309497.0, resident, 889.0, 1682.0, 535.0, 922.0, 1524.0, 1515.0, 820.0, 0.308, -0.292, 
607634.1, 2345332.0, resident, 891.0, 2574.0, 525.0, 909.0, 2334.0, 1832.0, 1265.0, 0.486, -0.478, 
605894.9, 2318065.0, resident, 855.0, 2619.0, 487.0, 922.0, 2487.0, 2490.0, 1754.0, 0.508, -0.479, 
605080.7, 2317814.0, resident, 955.5, 2807.5, 534.5, 994.0, 2651.0, 2297.0, 1781.0, 0.492, -0.477, 
593910.6, 2308031.0, resident, 966.0, 2496.0, 583.0, 973.0, 2573.0, 2288.0, 1680.0, 0.442, -0.439, 
577848.3, 2322374.0, resident, 979.0, 1996.0, 605.0, 865.0, 1977.0, 2216.0, 1403.0, 0.342, -0.395, 
586680.8, 2342231.0, resident, 892.5, 2836.5, 533.5, 907.5, 2812.0, 1931.0, 1552.0, 0.521, -0.515, 
580028.6, 2343160.0, resident, 1245.0, 2759.0, 745.0, 1194.0, 2578.0, 2699.0, 1880.5, 0.378, -0.396, 
610162.1, 2308945.0, resident, 884.0, 2882.0, 500.0, 909.0, 2665.0, 2292.0, 1352.0, 0.531, -0.52, 
602839.4, 2338625.0, resident, 808.0, 2806.5, 454.0, 880.5, 2563.5, 1971.5, 1122.0, 0.553, -0.522, 
511754.8, 2371088.0, resident, 732.0, 2432.0, 447.0, 791.0, 2408.0, 1850.0, 1234.0, 0.537, -0.509, 
616907.8, 2343544.0, resident, 889.0, 2657.0, 514.0, 850.0, 2644.0, 2206.0, 1539.0, 0.499, -0.515, 
599165.6, 2340619.0, resident, 831.0, 2783.0, 460.0, 888.0, 2593.0, 1925.0, 1104.0, 0.54, -0.516, 
582407.3, 2317724.0, resident, 844.0, 1892.0, 539.0, 789.0, 1950.0, 1659.0, 1332.0, 0.383, -0.411, 
541583.9, 2358031.0, resident, 958.0, 2264.0, 564.5, 919.5, 2090.5, 2251.0, 1427.0, 0.405, -0.422, 
609395.3, 2284532.0, resident, 942.5, 2379.5, 571.0, 897.5, 2175.0, 1619.0, 1388.0, 0.433, -0.452, 
585864.3, 2334576.0, resident, 917.0, 2423.0, 548.0, 905.0, 2454.0, 2242.0, 1574.0, 0.451, -0.456, 
549381.8, 2335191.0, resident, 648.0, 2790.0, 385.0, 712.0, 2738.0, 1754.0, 1185.0, 0.623, -0.593, 
547286.6, 2346127.0, resident, 778.0, 3038.0, 424.0, 842.0, 2971.0, 2074.0, 1322.0, 0.592, -0.566, 
553748.4, 2334908.0, resident, 770.0, 2624.0, 438.0, 787.0, 2532.0, 2030.0, 1256.0, 0.546, -0.539, 
610174.8, 2286375.0, resident, 986.0, 2572.0, 633.0, 978.0, 2373.0, 2129.0, 1675.0, 0.446, -0.449, 
590313.1, 2322688.0, resident, 898.0, 1451.0, 589.0, 805.0, 1607.0, 1782.0, 1594.0, 0.235, -0.286, 
594877.1, 2290792.0, resident, 865.5, 2310.5, 522.0, 881.5, 2397.0, 2001.0, 1243.5, 0.455, -0.448, 
603342.5, 2297863.0, resident, 771.5, 2464.5, 477.0, 773.0, 2325.5, 2030.0, 1153.0, 0.523, -0.522, 
530375.3, 2342462.0, resident, 785.0, 2305.0, 507.0, 872.0, 1751.0, 1488.0, 1088.0, 0.492, -0.451, 
597487.6, 2320911.0, resident, 956.5, 2444.5, 573.5, 935.0, 2246.0, 1971.5, 1237.5, 0.438, -0.447, 
588735.9, 2313836.0, resident, 877.5, 2077.5, 580.5, 866.5, 2162.0, 1991.5, 1483.0, 0.406, -0.411, 
587658.6, 2316082.0, resident, 863.5, 2007.5, 579.0, 825.5, 2103.0, 1958.0, 1321.5, 0.398, -0.417, 
585848.2, 2311801.0, resident, 937.0, 2410.0, 548.0, 908.0, 2428.0, 1817.0, 1270.0, 0.44, -0.453, 
561822.2, 2318052.0, resident, 817.0, 2532.0, 461.0, 846.0, 2318.0, 1716.0, 1057.0, 0.512, -0.499, 
588451.1, 2326349.0, resident, 785.5, 1542.5, 503.0, 759.0, 1627.0, 1427.0, 1366.5, 0.325, -0.34, 
519453.0, 2390976.0, resident, 698.0, 2555.0, 470.0, 745.0, 2299.0, 1814.0, 1224.0, 0.571, -0.548, 
633806.6, 2326406.0, resident, 980.0, 2692.0, 542.0, 950.0, 2353.0, 1920.0, 1229.0, 0.466, -0.478, 
569192.7, 2332424.0, resident, 939.0, 2230.0, 534.5, 853.0, 2419.0, 2337.0, 1688.5, 0.407, -0.447, 
589619.0, 2333503.0, resident, 794.0, 2329.0, 457.0, 833.0, 2338.0, 2031.0, 1201.0, 0.492, -0.473, 
490548.5, 2390941.0, resident, 796.0, 2406.0, 470.0, 800.0, 2248.0, 1642.0, 813.0, 0.503, -0.501, 
548923.6, 2318928.0, resident, 528.0, 2658.0, 326.5, 630.0, 2491.5, 2050.0, 1026.5, 0.669, -0.617, 
594494.6, 2336387.0, resident, 805.0, 2617.5, 456.5, 834.5, 2282.0, 2054.0, 1154.5, 0.53, -0.517, 
588705.6, 2341421.0, resident, 1091.0, 2682.0, 642.0, 1062.0, 2740.0, 2515.0, 1646.0, 0.422, -0.433, 
569356.6, 2301859.0, resident, 677.0, 2601.0, 384.0, 752.0, 2198.0, 1788.0, 983.0, 0.587, -0.551, 
606079.9, 2341425.0, resident, 955.0, 2127.0, 579.0, 953.0, 1869.0, 1891.0, 1273.0, 0.38, -0.381, 
609815.1, 2321425.0, resident, 862.0, 2520.5, 497.0, 861.0, 2527.0, 1871.0, 1289.0, 0.49, -0.491, 
601708.9, 2343616.0, resident, 911.0, 2769.0, 452.0, 857.0, 2524.0, 1993.5, 1467.0, 0.505, -0.527, 
606340.9, 2316516.0, resident, 1054.5, 2183.0, 624.0, 1020.0, 2178.5, 2276.5, 1759.0, 0.349, -0.363, 
565326.4, 2310822.0, resident, 816.5, 2368.5, 445.0, 869.5, 2002.5, 1643.0, 917.0, 0.487, -0.463, 
570600.7, 2313841.0, resident, 1009.5, 2635.5, 569.0, 996.0, 2429.5, 1992.5, 1104.0, 0.446, -0.451, 
612326.5, 2327976.0, resident, 939.5, 2572.0, 540.0, 945.5, 2357.0, 1931.0, 1230.5, 0.465, -0.462, 
583541.5, 2279830.0, resident, 806.0, 2420.0, 461.0, 815.0, 2253.0, 1811.0, 994.0, 0.5, -0.496, 
583936.9, 2330184.0, resident, 984.5, 1959.0, 599.0, 870.0, 1497.0, 1137.0, 969.0, 0.331, -0.385, 
580933.1, 2285966.0, resident, 821.0, 2820.0, 473.0, 868.0, 2541.5, 1694.0, 1079.5, 0.549, -0.529, 
532582.8, 2368062.0, resident, 824.0, 2553.0, 452.0, 850.0, 2335.0, 2174.0, 1251.0, 0.512, -0.5, 
551582.3, 2330654.0, resident, 639.0, 2777.0, 349.0, 739.0, 2808.0, 2270.0, 1313.0, 0.626, -0.58, 
568750.4, 2328174.0, resident, 797.0, 2974.0, 492.0, 871.0, 2825.0, 2342.5, 1604.0, 0.577, -0.547, 
524429.1, 2378318.0, resident, 493.0, 2792.0, 338.0, 600.0, 2648.0, 1696.5, 897.0, 0.7, -0.646, 
587962.6, 2311502.0, resident, 874.5, 2475.0, 505.5, 902.5, 2294.0, 1954.0, 1424.0, 0.478, -0.466, 
592610.9, 2320465.0, resident, 842.0, 2044.0, 530.0, 811.0, 2034.0, 1643.0, 1350.0, 0.416, -0.432, 
559983.8, 2335641.0, resident, 819.0, 2480.0, 451.5, 818.0, 2555.0, 1979.0, 1267.0, 0.503, -0.504, 
584277.3, 2316715.0, resident, 878.0, 2502.5, 592.0, 916.0, 2330.5, 1758.5, 1309.5, 0.481, -0.464, 
611757.1, 2342486.0, resident, 1007.0, 2665.0, 578.0, 933.0, 2749.0, 1802.0, 1421.0, 0.452, -0.481, 
604683.3, 2347161.0, resident, 951.0, 3124.0, 522.0, 961.0, 2570.0, 2086.0, 1186.0, 0.533, -0.529, 
512005.3, 2371325.0, resident, 752.0, 2549.0, 446.5, 803.5, 2544.5, 1967.0, 1172.0, 0.544, -0.521, 
601354.4, 2320619.0, resident, 1068.0, 2488.5, 625.0, 992.5, 2412.5, 2516.5, 1543.5, 0.399, -0.43, 
585463.9, 2344637.0, resident, 859.0, 2602.5, 531.0, 864.0, 2423.5, 2635.5, 1757.5, 0.504, -0.502, 
572195.8, 2331898.0, rice, 821.0, 2646.5, 446.0, 877.0, 2245.0, 1901.5, 1083.0, 0.526, -0.502, 
527771.2, 2372799.0, rice, 532.0, 2865.0, 263.0, 590.0, 2618.0, 1640.0, 887.0, 0.687, -0.658, 
540558.1, 2360479.0, rice, 731.0, 2475.0, 411.0, 783.0, 2508.0, 2094.0, 1261.0, 0.544, -0.519, 
570700.3, 2303818.0, rice, 736.0, 2541.0, 420.0, 785.0, 2340.0, 1782.0, 1045.0, 0.551, -0.528, 
551060.5, 2332766.0, rice, 711.0, 2691.0, 402.0, 836.0, 2606.0, 1942.0, 1235.0, 0.582, -0.526, 
557466.0, 2336583.0, rice, 799.0, 2811.0, 447.0, 820.0, 2699.0, 2066.5, 1251.0, 0.557, -0.548, 
519498.0, 2367300.0, rice, 583.0, 2853.5, 347.0, 662.5, 2663.5, 2055.0, 1070.0, 0.661, -0.623, 
534307.4, 2355049.0, rice, 816.0, 2551.0, 455.0, 815.0, 2372.0, 1915.5, 1051.0, 0.515, -0.516, 
615380.5, 2285854.0, rice, 808.5, 2520.5, 450.5, 810.5, 2200.0, 1581.0, 970.5, 0.514, -0.513, 
579065.6, 2295316.0, rice, 1066.0, 2457.0, 617.5, 1077.0, 2192.5, 1534.5, 877.0, 0.395, -0.39, 
609846.4, 2332547.0, rice, 943.0, 2919.0, 567.0, 930.0, 2728.0, 1932.0, 1278.0, 0.512, -0.517, 
585660.9, 2290914.0, rice, 994.0, 1900.0, 590.0, 1008.0, 1553.0, 1146.0, 675.5, 0.313, -0.307, 
532128.1, 2335183.0, rice, 711.0, 2271.0, 451.0, 779.0, 2007.0, 1405.0, 922.0, 0.523, -0.489, 
608075.4, 2302958.0, rice, 919.0, 2653.5, 516.5, 881.5, 2650.5, 1850.5, 1109.0, 0.486, -0.501, 
570926.1, 2310765.0, rice, 903.5, 2340.5, 508.0, 914.0, 2213.5, 1704.0, 1001.5, 0.443, -0.438, 
609573.4, 2328942.0, rice, 1081.0, 2963.0, 575.0, 985.0, 2513.0, 1826.0, 1071.0, 0.465, -0.501, 
541230.3, 2347281.0, rice, 844.5, 2701.5, 432.5, 847.0, 2423.0, 2130.0, 1276.0, 0.524, -0.523, 
605444.6, 2339449.0, rice, 1033.0, 2720.0, 595.0, 995.0, 2450.0, 2168.0, 1157.0, 0.45, -0.464, 
524774.6, 2389994.0, rice, 478.5, 3033.0, 349.5, 650.5, 2645.5, 1502.0, 760.5, 0.727, -0.647, 
613489.4, 2337211.0, rice, 1259.5, 2163.5, 734.0, 1144.0, 1932.5, 1711.5, 1285.0, 0.264, -0.308, 
531800.1, 2333943.0, rice, 741.0, 2544.0, 436.0, 739.0, 2429.0, 1906.5, 1082.0, 0.549, -0.55, 
499774.6, 2367461.0, rice, 528.0, 2710.0, 336.5, 631.0, 2489.0, 1621.0, 848.5, 0.674, -0.622, 
599762.5, 2345846.0, rice, 868.0, 2750.5, 478.0, 882.0, 2526.0, 2003.0, 1075.0, 0.52, -0.514, 
612531.7, 2317714.0, rice, 964.5, 2748.0, 527.0, 934.5, 2630.5, 2034.5, 1254.0, 0.48, -0.492, 
620764.1, 2290158.0, rice, 877.0, 3055.0, 494.0, 890.0, 2769.0, 2317.0, 1237.0, 0.554, -0.549, 
581549.3, 2302252.0, rice, 940.0, 2461.0, 573.0, 962.0, 2393.0, 1914.5, 1196.0, 0.447, -0.438, 
536449.9, 2342197.0, rice, 736.0, 2480.0, 387.0, 796.0, 2210.0, 1608.0, 830.0, 0.542, -0.514, 
617529.6, 2297838.0, rice, 950.0, 2893.5, 522.5, 903.5, 2812.5, 1995.0, 1100.5, 0.506, -0.524, 
590988.1, 2336904.0, rice, 860.5, 2638.5, 519.0, 869.0, 2569.0, 1844.0, 1328.0, 0.508, -0.504, 
583920.1, 2292838.0, rice, 1016.0, 2405.0, 601.0, 1022.0, 2167.0, 1611.0, 910.0, 0.406, -0.404, 
526784.6, 2355176.0, rice, 887.0, 2513.5, 496.5, 889.0, 2072.5, 1798.0, 1117.0, 0.478, -0.477, 
608622.8, 2345968.0, rice, 837.5, 2798.0, 502.5, 864.5, 2587.0, 1964.5, 1231.0, 0.539, -0.528, 
560169.5, 2340606.0, rice, 1017.5, 2303.5, 574.5, 1013.5, 1652.0, 1780.0, 1215.5, 0.387, -0.389, 
578028.0, 2295652.0, rice, 1066.0, 2312.0, 597.0, 1036.0, 2063.0, 1479.0, 782.0, 0.369, -0.381, 
516398.2, 2354940.0, rice, 652.0, 2812.5, 376.0, 732.5, 2635.5, 1968.0, 1050.0, 0.624, -0.587, 
613870.6, 2333645.0, rice, 932.0, 3107.0, 507.0, 867.0, 2630.0, 2038.5, 1004.0, 0.538, -0.564, 
630853.2, 2328884.0, rice, 900.0, 2034.0, 506.0, 857.5, 1662.5, 1172.0, 609.0, 0.387, -0.407, 
562542.3, 2339046.0, rice, 755.0, 2976.0, 439.0, 812.0, 2749.0, 1686.5, 1273.0, 0.595, -0.571, 
610333.1, 2337965.0, rice, 829.5, 2446.5, 477.0, 838.5, 2263.5, 1818.0, 1173.5, 0.494, -0.489, 
534836.3, 2369999.0, rice, 807.5, 2567.5, 421.5, 846.5, 2288.5, 1967.5, 1036.5, 0.521, -0.504, 
558589.6, 2327674.0, rice, 772.0, 2590.0, 411.0, 792.0, 2510.0, 2017.0, 1296.0, 0.541, -0.532, 
515498.2, 2396476.0, rice, 681.5, 2621.0, 437.5, 765.0, 2448.5, 1734.5, 953.5, 0.587, -0.548, 
566808.7, 2306156.0, rice, 693.0, 2661.5, 377.5, 767.0, 2514.0, 1829.0, 996.0, 0.587, -0.553, 
623090.2, 2340355.0, rice, 989.0, 3179.5, 542.5, 992.0, 2911.5, 2242.0, 1308.5, 0.525, -0.524, 
530506.9, 2335111.0, rice, 751.0, 2448.0, 421.0, 764.0, 2433.0, 1894.0, 1044.0, 0.53, -0.524, 
616001.4, 2320442.0, rice, 1025.0, 2747.0, 590.5, 947.0, 2787.5, 2429.5, 1358.5, 0.457, -0.487, 
553967.9, 2332929.0, rice, 793.0, 2503.0, 431.0, 803.0, 2405.0, 1767.0, 1110.0, 0.519, -0.514, 
508401.4, 2379746.0, rice, 711.0, 1888.0, 427.0, 820.0, 1889.0, 1227.0, 679.0, 0.453, -0.394, 
512340.0, 2362962.0, rice, 615.0, 2988.0, 355.0, 716.0, 2873.0, 2125.0, 1029.0, 0.659, -0.613, 
599790.6, 2344123.0, rice, 878.5, 2549.0, 477.5, 878.0, 2058.5, 1588.0, 843.0, 0.487, -0.488, 
533193.5, 2351020.0, rice, 816.5, 2925.5, 441.5, 784.0, 2915.0, 1985.0, 1289.0, 0.564, -0.577, 
606198.4, 2313099.0, rice, 981.0, 2718.0, 542.0, 980.0, 2673.0, 2082.0, 1288.0, 0.47, -0.47, 
505288.8, 2362467.0, rice, 812.0, 2873.0, 453.0, 828.0, 2616.0, 1752.5, 1114.0, 0.559, -0.553, 
506770.6, 2355114.0, rice, 584.0, 2981.0, 313.0, 676.0, 2792.0, 1792.0, 940.0, 0.672, -0.63, 
501195.6, 2382048.0, rice, 764.0, 2408.0, 457.0, 810.5, 2056.0, 1321.0, 925.5, 0.518, -0.496, 
600528.9, 2337265.0, rice, 908.0, 2847.0, 505.0, 865.0, 2519.0, 2138.0, 1451.0, 0.516, -0.534, 
605957.3, 2339157.0, rice, 956.0, 2813.0, 559.0, 930.0, 2273.0, 1889.0, 1465.0, 0.493, -0.503, 
610302.1, 2335221.0, rice, 868.0, 2760.0, 501.0, 867.0, 2535.0, 1978.0, 1209.0, 0.521, -0.522, 
585818.3, 2362223.0, rice, 681.0, 2678.0, 399.0, 733.0, 2487.0, 1700.0, 1005.0, 0.595, -0.57, 
610702.6, 2325655.0, rice, 885.0, 2839.0, 516.0, 910.0, 2692.0, 1895.0, 1097.0, 0.525, -0.515, 
624178.3, 2340520.0, rice, 989.0, 3238.5, 566.0, 978.5, 2688.5, 2155.0, 1325.5, 0.532, -0.536, 
558216.4, 2330801.0, rice, 842.0, 2662.0, 451.5, 846.5, 2667.5, 2011.0, 1125.0, 0.519, -0.517, 
601204.4, 2340350.0, rice, 995.5, 2763.0, 537.0, 990.0, 2738.0, 2207.0, 992.0, 0.47, -0.472, 
562883.6, 2330489.0, rice, 755.0, 2763.0, 404.0, 829.0, 2646.0, 2109.0, 1068.0, 0.571, -0.538, 
528071.8, 2354707.0, rice, 948.0, 2049.0, 487.5, 883.5, 2395.0, 1848.0, 1093.5, 0.367, -0.397, 
533653.2, 2352264.0, rice, 855.0, 2554.0, 434.5, 805.0, 2581.0, 2138.0, 1068.5, 0.498, -0.521, 
569189.1, 2306915.0, rice, 833.0, 2575.5, 464.5, 859.5, 2543.0, 1994.0, 1246.0, 0.511, -0.5, 
